date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:21	860356/860356	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Sep%202020%2003:33:24%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/TR%c3%8dCH-TH%c3%94NG-B%c3%81O-TUY%e1%bb%82N-SINH-3.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/TR%c3%8dCH-TH%c3%94NG-B%c3%81O-TUY%e1%bb%82N-SINH-3.jpg	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-chinh-tri-hoc-dot-2-nam-2020/)
21:13:28	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=642986fd0a3f5	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min5e2f.js	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-chinh-tri-hoc-dot-2-nam-2020/)
21:13:31	40842/40842	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2014:13:27%20GMT	http://khaitriag.edu.vn/thong-bao-mo-lop-on-thi-cong-chuc-thue-nam-2020-an-giang/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-mo-lop-on-thi-cong-chuc-thue-nam-2020-an-giang/index.html	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-chinh-tri-hoc-dot-2-nam-2020/)
21:13:31	42531/42531	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2014:13:27%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-cac-lop-boi-duong-chuc-danh-nghe-nghiep-khai-giang-thuong-xuyen-trong-thang/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-cac-lop-boi-duong-chuc-danh-nghe-nghiep-khai-giang-thuong-xuyen-trong-thang/index.html	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-chinh-tri-hoc-dot-2-nam-2020/)
21:13:32	703723/703723	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Sep%202020%2003:33:29%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/TR%c3%8dCH-TH%c3%94NG-B%c3%81O-TUY%e1%bb%82N-SINH-4.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/TR%c3%8dCH-TH%c3%94NG-B%c3%81O-TUY%e1%bb%82N-SINH-4.jpg	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-chinh-tri-hoc-dot-2-nam-2020/)
21:13:32	917246/917246	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Sep%202020%2003:33:18%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/09/TR%c3%8dCH-TH%c3%94NG-B%c3%81O-TUY%e1%bb%82N-SINH-2.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/09/TR%c3%8dCH-TH%c3%94NG-B%c3%81O-TUY%e1%bb%82N-SINH-2.jpg	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-chinh-tri-hoc-dot-2-nam-2020/)
21:13:33	19001/19001	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:30%20GMT	http://khaitriag.edu.vn/wp-json/wp/v2/posts/7218	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/wp/v2/posts/7218.json	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:33	901/901	---M-Z	200	added ('OK')	application/rss+xml	etag:%22bd23084083613425fa1a1a37e7bdb12a%22	http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/feed/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/feed/index.html	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:31%20GMT	http://khaitriag.edu.vn/?p=7218	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/index0924.html	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:34	3121/3121	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:31%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Fthong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm%2F	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embeddce8.json	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:35	3313/3313	---M-Z	200	added ('OK')	text/xml	date:Sun,%2002%20Apr%202023%2014:13:32%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Fthong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm%2F&format=xml	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed2963	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:35	40413/40413	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jan%202020%2010:08:53%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/01/a-354x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/01/a-354x500.jpg	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:35	42316/42316	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jan%202020%2010:08:45%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2020/01/b-354x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2020/01/b-354x500.jpg	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:35	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=642986fec40ae	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min51d8.js	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:37	18830/18830	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:35%20GMT	http://khaitriag.edu.vn/wp-json/wp/v2/posts/8758	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/wp/v2/posts/8758.json	(from http://khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/)
21:13:37	890/890	---M-Z	200	added ('OK')	application/rss+xml	etag:%2222b374cf4ac604f08d11582aaaee5430%22	http://khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/feed/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/feed/index.html	(from http://khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/)
21:13:38	45024/45024	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2014:13:35%20GMT	http://khaitriag.edu.vn/ke-toan-doanh-nghiep/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/ke-toan-doanh-nghiep/index.html	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:39	3152/3152	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:36%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Fchuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech%2F	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed53e0.json	(from http://khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/)
21:13:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:36%20GMT	http://khaitriag.edu.vn/?p=8758	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/indexace9.html	(from http://khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/)
21:13:39	289886/289886	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2014:13:36%20GMT	http://khaitriag.edu.vn/?fbclid=IwAR2E2GjTy30Rtif5OAWDpet0wFuT8b-nRPsxYbbtJhoedqfGPcEI9Qig_Hs	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/index7709.html	(from http://khaitriag.edu.vn/thong-bao-tuyen-sinh-cao-hoc-11-nganh-dai-hoc-hutech-tphcm/)
21:13:40	3352/3352	---M-Z	200	added ('OK')	text/xml	date:Sun,%2002%20Apr%202023%2014:13:37%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Fchuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech%2F&format=xml	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embedc7ab	(from http://khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/)
21:13:40	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=642986ff5065c	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.mine01d.js	(from http://khaitriag.edu.vn/chuong-trinh-dao-tao-thac-sy-truong-dai-hoc-hutech/)
21:13:41	18726/18726	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:38%20GMT	http://khaitriag.edu.vn/wp-json/wp/v2/posts/8054	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/wp/v2/posts/8054.json	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:41	851/851	---M-Z	200	added ('OK')	application/rss+xml	etag:%228952ba48d049db5c7659eb1ba5a4fdee%22	http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/feed/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/feed/index.html	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:41	2908/2908	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:39%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Ftuyen-sinh-thac-sy-an-giang-dot-2-nam-2019%2F	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embedc1c3.json	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:39%20GMT	http://khaitriag.edu.vn/?p=8054	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/index6d57.html	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:42	3100/3100	---M-Z	200	added ('OK')	text/xml	date:Sun,%2002%20Apr%202023%2014:13:40%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Ftuyen-sinh-thac-sy-an-giang-dot-2-nam-2019%2F&format=xml	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed4bc6	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:42	43125/43125	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jun%202019%2003:46:15%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/06/ts1-354x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/06/ts1-354x500.jpg	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:42	41967/41967	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Jun%202019%2003:46:35%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/06/ts2-354x500.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/06/ts2-354x500.jpg	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:43	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=64298700f22f7	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.minc58a.js	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:46	19443/19443	---MC-	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:43%20GMT	http://khaitriag.edu.vn/wp-json/wp/v2/posts/7727	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/wp/v2/posts/7727.json	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:46	957/957	---M-Z	200	added ('OK')	application/rss+xml	etag:%22337ceb5c5237f1d0a52f19ca0244868f%22	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/feed/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/feed/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:46	44622/44622	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2014:13:43%20GMT	http://khaitriag.edu.vn/thong-bao-lich-thi-chung-chi-ung-dung-cntt-khoa-15/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-lich-thi-chung-chi-ung-dung-cntt-khoa-15/index.html	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:47	2890/2890	---M--	200	added ('OK')	application/json	date:Sun,%2002%20Apr%202023%2014:13:45%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Fthong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm%2F	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed4d94.json	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:45%20GMT	http://khaitriag.edu.vn/?p=7727	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/index7f15.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:48	3047/3047	---M-Z	200	added ('OK')	text/xml	date:Sun,%2002%20Apr%202023%2014:13:46%20GMT	http://khaitriag.edu.vn/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkhaitriag.edu.vn%2Fthong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm%2F&format=xml	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-json/oembed/1.0/embed724b	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:49	289886/289886	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2014:13:45%20GMT	http://khaitriag.edu.vn/?fbclid=IwAR3jeGTfeWr7vGHQmOf8BV3O1x8nJZzLU72I1R6UvLWbDGhbOt-BVDXfLJ8	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/index85c6.html	(from http://khaitriag.edu.vn/tuyen-sinh-thac-sy-an-giang-dot-2-nam-2019/)
21:13:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:47%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-1/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-1/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:54	613575/613575	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:35:25%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-1-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-1-scaled.jpg	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:53%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-2/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-2/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:56	416979/416979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:35:12%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-4-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-4-scaled.jpg	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:56	569073/569073	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:35:20%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-2-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-2-scaled.jpg	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:54%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-3/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-3/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:57	564485/564485	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:35:16%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-3-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-3-scaled.jpg	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:56%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-4/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-4/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:58	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=642987042028f	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min367a.js	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:13:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:57%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-5/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-5/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:14:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:58%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-6/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-6/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:14:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2002%20Apr%202023%2014:13:59%20GMT	http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-7/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/thsy-dh-cntp-7/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:14:02	397346/397346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:35:00%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-7-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-7-scaled.jpg	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:14:02	43482/43482	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Apr%202023%2014:14:00%20GMT	http://khaitriag.edu.vn/thu-cam-on-tham-du-le-khanh-thanh-co-so-moi-he-thong-giao-duc-va-dao-tao-khai-tri/	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/thu-cam-on-tham-du-le-khanh-thanh-co-so-moi-he-thong-giao-duc-va-dao-tao-khai-tri/index.html	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:14:03	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2002%20Apr%202023%2014:14:00%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2021/11/Nen_menu-logo-1.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2021/11/Nen_menu-logo-1.jpg	(from http://khaitriag.edu.vn/blog/)
21:14:03	651134/651134	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:35:09%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-5-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-5-scaled.jpg	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:14:03	590881/590881	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:35:05%20GMT	http://khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-6-scaled.jpg	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/uploads/2019/04/Thsy.DH-CNTP-6-scaled.jpg	(from http://khaitriag.edu.vn/thong-bao-chieu-sinh-thac-si-dot-2-nam-2019-dh-cong-nghiep-thuc-pham-tphcm/)
21:14:03	38303/38303	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Apr%202022%2001:52:53%20GMT	http://khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min.js?ver=64298718ee2bc	C:/My%20Web%20Sites/KhaiTri/khaitriag.edu.vn/wp-content/themes/eduma/assets/js/custom-script-v2.min3299.js	(from http://khaitriag.edu.vn/blog/)
